customerID;Churn;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Charges.Monthly;Charges.Total
7795-CFOCW;No;Male;0;No;No;45;No;No phone service;DSL;Yes;No;Yes;Yes;No;No;One year;No;Bank transfer (automatic);423;184075
7797-EJMDP;No;Female;0;No;No;8;Yes;No;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;No;Bank transfer (automatic);6605;5745
7798-JVXYM;No;Female;0;No;No;14;Yes;No;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;6965;9214
7799-DSEWS;No;Male;0;No;No;18;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;Month-to-month;Yes;Electronic check;6835;12998
7799-LGRDP;No;Female;0;No;No;43;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);257;11882
7801-CEDNV;No;Male;0;Yes;No;27;Yes;No;DSL;Yes;No;No;No;No;No;One year;No;Credit card (automatic);487;142175
7801-KICAO;No;Female;0;No;No;18;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7415;134575
7802-EFKNY;Yes;Male;0;Yes;No;5;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;2495;1004
7803-XOCCZ;No;Female;0;Yes;Yes;52;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);8405;43268
7808-DVWEP;No;Male;0;Yes;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);200;4965
7811-JIVPF;No;Female;0;No;No;23;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic);497;108125
7812-FZHPE;Yes;Female;0;Yes;Yes;17;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;241;4099
7813-TKCVO;No;Female;0;Yes;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2035;39315
7813-ZGGAW;No;Male;1;No;No;31;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Bank transfer (automatic);966;287795
7814-LEEVE;No;Female;0;Yes;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);203;203
7815-PDTHL;No;Male;0;No;No;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;202;6844
7816-VGHTO;No;Female;0;Yes;Yes;6;No;No phone service;DSL;No;Yes;Yes;Yes;No;No;Two year;No;Mailed check;4055;2175
7817-BOQPW;Yes;Female;0;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7555;1663
7817-OMJNA;No;Male;0;No;No;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);204;2757
7820-ZYGNY;No;Male;0;No;No;63;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;One year;No;Credit card (automatic);9045;58255
7821-DPRQE;No;Male;0;Yes;No;68;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;1077;73209
7823-JSOAG;No;Male;0;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;745;21745
7824-PANSQ;No;Male;0;No;No;58;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);8065;480735
7825-ECJRF;Yes;Female;0;No;No;19;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;1066;193445
7825-GKXMW;Yes;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;458;458
7826-VVKWT;No;Female;1;Yes;Yes;24;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check;9655;226345
7831-QGOXH;Yes;Female;0;No;No;18;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;852;15539
7833-PKIHD;No;Male;0;Yes;Yes;51;Yes;No;DSL;Yes;No;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);764;39663
7838-LAZFO;No;Male;0;Yes;No;45;Yes;No;DSL;Yes;Yes;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);788;35975
7839-NUIAA;No;Female;0;Yes;Yes;61;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;598;36415
7839-QRKXN;Yes;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;202;202
7841-FCRQD;No;Female;0;Yes;No;33;Yes;No;DSL;No;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);5375;18573
7841-TZDMQ;Yes;Male;0;No;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);460;845
7845-URHJN;Yes;Female;0;Yes;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);2015;15625
7850-THJMU;No;Female;0;Yes;Yes;26;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);1965;4949
7850-VWJUU;No;Female;0;No;No;23;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);750;17785
7851-FLGGQ;Yes;Male;0;No;No;1;No;No phone service;DSL;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Mailed check;4465;4465
7851-WZEKY;Yes;Female;0;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9515;1969
7852-LECYP;No;Male;1;Yes;No;13;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;No;Credit card (automatic);938;12610
7853-GVUDZ;Yes;Female;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);2015;2015
7853-OETYL;No;Female;0;Yes;No;4;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;2905;1296
7853-WNZSY;No;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);1975;1975
7854-EDSSA;Yes;Male;0;No;No;22;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;590;12547
7854-EKTJL;Yes;Female;0;No;Yes;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;196;3585
7854-FOKSF;Yes;Male;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;359;359
7855-DIWPO;No;Female;0;No;No;21;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;6865;14932
7856-GANIL;No;Male;1;Yes;No;45;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;No;One year;Yes;Bank transfer (automatic);987;45258
7858-GTZSP;No;Female;0;No;No;12;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8655;10669
7860-KSUGX;No;Male;0;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Credit card (automatic);6445;47200
7860-UXCRM;No;Male;0;Yes;Yes;63;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Credit card (automatic);745;467455
7861-UVUFT;Yes;Female;0;Yes;No;15;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;843;13084
7868-BGSZA;No;Male;0;Yes;No;43;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;802;35816
7868-TMWMZ;No;Female;1;Yes;No;60;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);1100;666835
7869-ZYDST;No;Male;0;Yes;No;31;Yes;Yes;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);5905;18828
7872-BAAZR;No;Female;0;Yes;Yes;53;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);1955;10079
7872-RDDLZ;No;Female;1;No;No;67;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;549;37255
7873-CVMAW;No;Male;0;No;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);8855;636235
7874-ECPQJ;No;Female;0;No;Yes;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);2005;855
7876-AEHIG;No;Female;0;No;Yes;51;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;No;Bank transfer (automatic);6015;30770
7876-BEUTG;No;Female;0;No;No;15;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;488;7201
7876-DNYAP;No;Female;0;Yes;Yes;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);198;143695
7878-JGDKK;No;Male;0;No;No;4;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;4455;22075
7878-RTCZG;No;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;199;199
7879-CGSFV;No;Male;0;No;No;55;Yes;No;Fiber optic;Yes;Yes;No;No;Yes;Yes;One year;Yes;Mailed check;1009;555205
7880-XSOJX;No;Male;0;No;No;4;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Mailed check;424;1464
7881-EVUAD;Yes;Female;0;No;No;2;No;No phone service;DSL;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;426;724
7881-INRLC;Yes;Male;0;No;No;45;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);10085;47400
7883-ROJOC;No;Female;0;Yes;No;19;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;449;83965
7890-VYYWG;Yes;Male;1;Yes;No;3;No;No phone service;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check;3645;937
7892-POOKP;Yes;Female;0;Yes;No;28;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;1048;304605
7892-QVYKW;No;Female;0;Yes;Yes;23;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;856;18684
7893-IXHRQ;Yes;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;2055;2055
7895-VONWT;No;Female;0;No;No;25;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;4825;12938
7898-PDWQE;No;Male;0;Yes;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);804;572715
7901-HXJVA;No;Male;0;No;No;14;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;7645;111755
7901-IIDQV;No;Male;0;No;No;24;Yes;Yes;DSL;No;No;No;Yes;No;No;One year;No;Bank transfer (automatic);546;124225
7901-TBKJX;No;Male;1;No;No;56;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10105;55940
7903-CMPEY;Yes;Male;1;Yes;No;1;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;803;803
7905-NJMXS;No;Male;1;Yes;No;7;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;642;4750
7905-TVXTA;No;Female;0;No;No;5;Yes;No;DSL;Yes;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;6435;35265
7908-QCBCA;Yes;Female;0;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;694;694
7909-FIOIY;No;Female;0;Yes;Yes;19;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;2485;4348
7912-SYRQT;Yes;Female;0;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);751;55295
7916-VCCPB;No;Female;0;Yes;Yes;16;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);7325;119575
7919-ZODZZ;No;Female;0;Yes;Yes;10;Yes;No;DSL;No;Yes;Yes;No;No;Yes;One year;Yes;Mailed check;659;66005
7921-BEPCI;No;Female;0;No;No;72;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Two year;No;Bank transfer (automatic);5975;42650
7921-LMDFQ;No;Male;1;No;No;51;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);940;490575
7923-IYJWY;No;Male;1;No;No;67;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);1161;783985
7924-GJZFI;No;Female;1;Yes;No;25;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;693;18131
7925-PNRGI;No;Female;0;Yes;Yes;45;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Month-to-month;No;Mailed check;813;35411
7926-IJOOU;No;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);193;193
7927-AUXBZ;Yes;Female;0;No;No;30;Yes;No;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;No;Electronic check;8515;25559
7928-VJYAB;No;Male;0;Yes;Yes;11;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;906;10202
7929-DMBCV;No;Female;0;Yes;No;20;Yes;No;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;810;16837
7929-SKFGK;No;Male;0;Yes;No;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);1143;82443
7931-PXHFC;Yes;Male;0;No;No;38;Yes;No;DSL;No;No;Yes;Yes;No;Yes;One year;Yes;Mailed check;623;23548
7932-WPTDS;Yes;Female;1;Yes;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;248;248
7938-OUHIO;Yes;Male;0;No;No;3;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;987;29365
7940-UQQUG;No;Female;0;Yes;Yes;64;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);1044;67216
7941-RCJOW;No;Male;0;No;No;65;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);1955;121865
7943-RQCHR;Yes;Female;0;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9475;8899
7945-HLKEA;No;Female;0;No;No;60;Yes;Yes;DSL;Yes;No;Yes;Yes;No;No;One year;No;Electronic check;6475;40395
7945-PRBVF;No;Male;0;No;No;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2145;70545
7950-XWOVN;No;Male;0;No;No;11;No;No phone service;DSL;No;Yes;Yes;No;No;No;Month-to-month;No;Mailed check;347;38355
7951-QKZPL;Yes;Female;0;Yes;Yes;33;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;245;7403
7951-VRDVK;No;Female;0;No;No;36;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Bank transfer (automatic);8585;300355
7952-OBOYL;No;Male;0;No;No;3;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Mailed check;8985;24445
7954-MLBUN;No;Male;0;No;No;31;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);9945;31099
7956-XQWGU;No;Male;0;No;No;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);194;46025
7957-RYHQD;Yes;Female;1;No;No;40;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);792;323385
7963-GQRMY;Yes;Female;0;Yes;Yes;3;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;443;1345
7963-SHNDT;No;Female;0;No;No;52;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;Two year;No;Mailed check;391;19821
7964-VEXDG;No;Male;0;No;Yes;21;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;8035;17472
7964-YESJC;No;Female;0;Yes;No;24;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Mailed check;663;155945
7964-ZRKKG;No;Male;0;Yes;No;67;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;One year;Yes;Bank transfer (automatic);884;57983
7966-YOTQW;No;Male;0;No;No;10;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);545;5682
7967-HYCDE;No;Male;0;No;No;8;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);707;5534
7968-QUXNS;No;Male;0;No;No;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1895;11015
7969-AULMZ;Yes;Female;0;No;No;21;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9735;21195
7969-FFOWG;No;Male;0;Yes;Yes;65;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;199;12926
7971-HLVXI;No;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Two year;Yes;Credit card (automatic);845;613085
7973-DZRKH;No;Female;0;No;Yes;66;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;No;No;Two year;Yes;Credit card (automatic);9095;593005
7975-JMZNT;No;Male;0;Yes;No;66;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);917;60759
7975-TZMLR;No;Male;0;No;No;47;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;1031;48893
7976-CICYS;No;Male;0;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);207;8375
7977-HXJKU;No;Male;0;No;Yes;21;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;196;3970
7978-DKUQH;No;Female;0;Yes;No;25;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;746;179775
7979-CORPM;Yes;Male;0;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);9055;228255
7980-MHFLQ;No;Female;0;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;249;18592
7982-VCELR;No;Female;0;No;No;36;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);948;356565
7989-AWGEH;No;Male;0;Yes;Yes;49;No;No phone service;DSL;Yes;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;392;183815
7989-CHGTL;Yes;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;196;196
7989-VCQOH;No;Male;0;Yes;Yes;18;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;No;Electronic check;8325;161115
7993-NQLJE;No;Male;0;Yes;Yes;15;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;751;115155
7993-PYKOF;Yes;Male;0;Yes;No;8;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;750;63295
7994-UYIVZ;No;Male;0;Yes;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);8565;65945
7994-XIRTR;No;Male;1;No;No;54;Yes;No;DSL;No;No;Yes;Yes;No;Yes;One year;No;Bank transfer (automatic);6525;352995
7995-ZHHNZ;No;Male;0;Yes;No;42;Yes;Yes;DSL;Yes;No;No;No;No;No;One year;No;Credit card (automatic);561;238685
7996-BPXHY;No;Female;0;Yes;Yes;13;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);250;3325
7996-MHXLW;No;Female;0;No;No;66;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);2515;16836
7997-EASSD;No;Female;0;Yes;No;63;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;One year;Yes;Credit card (automatic);812;49651
7998-WNZEM;No;Male;0;No;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic);806;57082
7998-ZLXWN;No;Female;0;Yes;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);2045;3308
8000-REIQB;Yes;Female;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;6995;6995
8003-EWNDZ;No;Female;0;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;212;22265
8006-PYCSW;No;Female;0;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;201;398
8007-YYPWD;No;Female;0;No;No;15;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2505;3691
8008-ESFLK;No;Female;0;Yes;No;53;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Electronic check;1105;58355
8008-HAWED;Yes;Male;0;No;No;14;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;5075;71275
8008-OTEZX;No;Female;0;Yes;Yes;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1965;7088
8010-EZLOU;Yes;Male;1;No;No;15;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;802;121725
8012-SOUDQ;No;Female;1;No;No;43;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;9025;383875
8015-IHCGW;No;Female;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;1155;842515
8016-NCFVO;No;Male;1;No;No;55;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;1165;638255
8016-ZMGMO;No;Female;1;Yes;No;66;Yes;Yes;DSL;No;Yes;Yes;No;Yes;No;One year;Yes;Bank transfer (automatic);7085;473885
8017-LXHFA;Yes;Female;1;No;No;23;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9475;22936
8017-UVSZU;No;Female;0;Yes;No;40;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);566;23791
8019-ENHXU;Yes;Male;0;Yes;No;42;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;9945;413805
8020-BWHYL;Yes;Female;1;No;No;15;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);753;114745
8022-BECSI;No;Male;0;No;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;196;4225
8023-QHAIO;No;Female;1;Yes;No;56;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);7685;427575
8024-XNAFQ;No;Female;1;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);1074;774875
8028-PNXHQ;No;Male;0;Yes;Yes;62;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);2425;14246
8029-XYPWT;No;Male;1;Yes;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);11505;80166
8033-ATFAS;No;Female;0;Yes;Yes;39;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Mailed check;5985;23415
8033-VCZGH;No;Male;0;Yes;No;50;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;10395;52313
8034-RYTVV;No;Female;0;No;No;55;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;No;One year;Yes;Credit card (automatic);8425;458985
8035-BUYVG;Yes;Male;0;Yes;No;40;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;One year;Yes;Electronic check;4235;171645
8035-PWSEV;No;Female;0;No;No;6;Yes;No;Fiber optic;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;8925;48705
8039-ACLPL;No;Female;0;Yes;Yes;72;Yes;No;DSL;Yes;Yes;Yes;No;No;Yes;Two year;No;Credit card (automatic);6875;48882
8039-EQPIM;No;Male;0;Yes;No;69;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);6025;40555
8040-MNRTF;No;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;711;711
8041-TMEID;No;Male;1;Yes;No;63;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);1085;69919
8042-JVNFH;Yes;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;7135;7135
8042-RNLKO;No;Male;0;No;No;66;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);2545;169915
8043-PNYSD;No;Male;0;Yes;Yes;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1955;12456
8044-BGWPI;No;Male;0;Yes;Yes;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;2115;30605
8046-DNVTL;No;Male;0;Yes;No;62;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;Two year;Yes;Credit card (automatic);386;234555
